population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,cause_group
1,All Population,1,Deaths,69,Singapore,3,Both,22,All ages,687,Injuries,3,Rate,1992,33.861906619888444,35.27740100488426,32.4336549687762,Injuries
1,All Population,1,Deaths,69,Singapore,3,Both,27,Age-standardized,687,Injuries,3,Rate,1992,34.869485083214194,36.4945661339203,33.153894400442915,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,294,All causes,1,Number,1993,110760.02489975438,114001.92018955208,107574.47500835816,All
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1993,997.6158487855074,1026.8156085736832,968.9235921556432,All
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,294,All causes,3,Rate,1993,1341.276266189279,1384.796068186355,1298.476521095154,All
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1993,64064.61986732036,69174.02709329854,59010.10450554151,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1993,577.0302072783243,623.050652210044,531.5041735183629,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1993,565.7844998991789,647.9076726624982,491.4637417264401,CMNN
1,All Population,1,Deaths,20,Vietnam,3,Both,22,All ages,687,Injuries,1,Number,1990,61839.77624876214,72438.13452898042,52956.22858793018,Injuries
1,All Population,1,Deaths,20,Vietnam,3,Both,22,All ages,687,Injuries,3,Rate,1990,90.22174584904867,105.68432422786611,77.26100718030983,Injuries
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,687,Injuries,3,Rate,1990,103.9569824046614,123.12049081106632,88.4368546597252,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,294,All causes,1,Number,1990,507787.86101359833,526193.9370287205,492893.9074471404,All
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,294,All causes,3,Rate,1990,1254.5221475543826,1299.9955268597637,1217.725689725572,All
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,1858.415018259164,1931.3901617703837,1792.8433774996824,All
