population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,cause_group
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1994,979.8717837562948,1009.23852927797,952.9690769754104,All
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1994,63278.454902327714,68698.17456964237,58326.70178204063,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1994,557.8772643499698,605.6587467867981,514.2214815286894,CMNN
1,All Population,1,Deaths,12,Lao PDR,3,Both,22,All ages,687,Injuries,1,Number,1996,3723.3120913471703,4724.015745358982,2808.376326079297,Injuries
1,All Population,1,Deaths,12,Lao PDR,3,Both,22,All ages,687,Injuries,3,Rate,1996,76.01747031445802,96.4484625187373,57.33756901434398,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,409,Non-communicable diseases,1,Number,1998,288981.64234298543,314778.9013895236,264088.8970361857,NCD
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,1998,648.4268901017347,706.3116620238272,592.5716970364766,NCD
1,All Population,1,Deaths,69,Singapore,3,Both,22,All ages,409,Non-communicable diseases,1,Number,1990,11271.300149237202,11468.55604000696,11049.52331558818,NCD
1,All Population,1,Deaths,69,Singapore,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,1990,369.90038230500966,376.3739060725926,362.6221327271453,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,294,All causes,1,Number,1995,109835.4967269478,113514.22155307115,106671.62102975765,All
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1995,949.6845690707108,981.4923935476364,922.328349837242,All
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1995,61892.78953177219,67095.31831323923,57071.19456596928,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1995,535.1514665717726,580.1347502199388,493.4618992298463,CMNN
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,294,All causes,1,Number,1991,1015.3773772844272,1035.485808397598,996.0995511685254,All
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,294,All causes,3,Rate,1991,378.4273044487182,385.9216405971178,371.2425316382556,All
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1991,122.8198799239006,137.7475641355713,107.55572860567246,CMNN
