covariate_name_short,location_id,location_name,year,age_group_id,age_group_name,sex_id,sex,sdi,lower_value,upper_value
sdi,66,Brunei Darussalam,2008,22,All Ages,3,Both,0.782248549,0.782248549,0.782248549
sdi,66,Brunei Darussalam,2009,22,All Ages,3,Both,0.786377252,0.786377252,0.786377252
sdi,66,Brunei Darussalam,2010,22,All Ages,3,Both,0.790256031,0.790256031,0.790256031
sdi,66,Brunei Darussalam,2011,22,All Ages,3,Both,0.793911656,0.793911656,0.793911656
sdi,66,Brunei Darussalam,2012,22,All Ages,3,Both,0.797757633,0.797757633,0.797757633
sdi,66,Brunei Darussalam,2013,22,All Ages,3,Both,0.801708657,0.801708657,0.801708657
sdi,66,Brunei Darussalam,2014,22,All Ages,3,Both,0.805639265,0.805639265,0.805639265
sdi,66,Brunei Darussalam,2015,22,All Ages,3,Both,0.809416607,0.809416607,0.809416607
sdi,66,Brunei Darussalam,2016,22,All Ages,3,Both,0.813005925,0.813005925,0.813005925
sdi,66,Brunei Darussalam,2017,22,All Ages,3,Both,0.816313415,0.816313415,0.816313415
sdi,66,Brunei Darussalam,2018,22,All Ages,3,Both,0.819279274,0.819279274,0.819279274
sdi,66,Brunei Darussalam,2019,22,All Ages,3,Both,0.82202331,0.82202331,0.82202331
sdi,66,Brunei Darussalam,2020,22,All Ages,3,Both,0.824696282,0.824696282,0.824696282
sdi,66,Brunei Darussalam,2021,22,All Ages,3,Both,0.827306102,0.827306102,0.827306102
sdi,66,Brunei Darussalam,2022,22,All Ages,3,Both,0.829883688,0.829883688,0.829883688
sdi,66,Brunei Darussalam,2023,22,All Ages,3,Both,0.832363947,0.832363947,0.832363947
sdi,69,Singapore,1990,22,All Ages,3,Both,0.697561317,0.697561317,0.697561317
sdi,69,Singapore,1991,22,All Ages,3,Both,0.706407734,0.706407734,0.706407734
sdi,69,Singapore,1992,22,All Ages,3,Both,0.714699465,0.714699465,0.714699465
sdi,69,Singapore,1993,22,All Ages,3,Both,0.723505424,0.723505424,0.723505424
sdi,69,Singapore,1994,22,All Ages,3,Both,0.732324274,0.732324274,0.732324274
sdi,69,Singapore,1995,22,All Ages,3,Both,0.741018588,0.741018588,0.741018588
sdi,69,Singapore,1996,22,All Ages,3,Both,0.749977614,0.749977614,0.749977614
sdi,69,Singapore,1997,22,All Ages,3,Both,0.758531596,0.758531596,0.758531596
sdi,69,Singapore,1998,22,All Ages,3,Both,0.765799069,0.765799069,0.765799069
sdi,69,Singapore,1999,22,All Ages,3,Both,0.770846221,0.770846221,0.770846221
sdi,69,Singapore,2000,22,All Ages,3,Both,0.777609696,0.777609696,0.777609696
sdi,69,Singapore,2001,22,All Ages,3,Both,0.784552532,0.784552532,0.784552532
sdi,69,Singapore,2002,22,All Ages,3,Both,0.790120738,0.790120738,0.790120738
sdi,69,Singapore,2003,22,All Ages,3,Both,0.794886206,0.794886206,0.794886206
sdi,69,Singapore,2004,22,All Ages,3,Both,0.800466737,0.800466737,0.800466737
sdi,69,Singapore,2005,22,All Ages,3,Both,0.807120976,0.807120976,0.807120976
sdi,69,Singapore,2006,22,All Ages,3,Both,0.814123488,0.814123488,0.814123488
sdi,69,Singapore,2007,22,All Ages,3,Both,0.821357791,0.821357791,0.821357791
sdi,69,Singapore,2008,22,All Ages,3,Both,0.829026863,0.829026863,0.829026863
sdi,69,Singapore,2009,22,All Ages,3,Both,0.834443287,0.834443287,0.834443287
sdi,69,Singapore,2010,22,All Ages,3,Both,0.838312167,0.838312167,0.838312167
sdi,69,Singapore,2011,22,All Ages,3,Both,0.841629114,0.841629114,0.841629114
sdi,69,Singapore,2012,22,All Ages,3,Both,0.845157209,0.845157209,0.845157209
sdi,69,Singapore,2013,22,All Ages,3,Both,0.848551512,0.848551512,0.848551512
sdi,69,Singapore,2014,22,All Ages,3,Both,0.851320806,0.851320806,0.851320806
sdi,69,Singapore,2015,22,All Ages,3,Both,0.854226509,0.854226509,0.854226509
sdi,69,Singapore,2016,22,All Ages,3,Both,0.856930124,0.856930124,0.856930124
sdi,69,Singapore,2017,22,All Ages,3,Both,0.859035281,0.859035281,0.859035281
sdi,69,Singapore,2018,22,All Ages,3,Both,0.861113142,0.861113142,0.861113142
sdi,69,Singapore,2019,22,All Ages,3,Both,0.863032188,0.863032188,0.863032188
sdi,69,Singapore,2020,22,All Ages,3,Both,0.864906224,0.864906224,0.864906224
sdi,69,Singapore,2021,22,All Ages,3,Both,0.866698816,0.866698816,0.866698816
sdi,69,Singapore,2022,22,All Ages,3,Both,0.868313428,0.868313428,0.868313428
sdi,69,Singapore,2023,22,All Ages,3,Both,0.869993868,0.869993868,0.869993868
