population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,3,Both,22,All ages,294,All causes,1,Number,1990,999944.0074782176,1320504.328951434,752425.0125012237
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,1,Male,22,All ages,294,All causes,3,Rate,1990,8850.1090695185,11798.93570308444,6643.1630452828
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,2,Female,22,All ages,294,All causes,3,Rate,1990,10473.490335522489,13822.27703101841,7893.152451297521
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1990,9700.64599440362,12810.46231932583,7299.41739639666
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,11284.55375831797,14794.03766514397,8542.211439679551
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,12817.27159875709,16692.34847566112,9674.17738854904
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,12131.09486560575,15784.12079020445,9203.51252714439
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,1,Male,22,All ages,294,All causes,1,Number,1990,1974476.035751297,2593825.149830429,1501531.8288833634
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,2,Female,22,All ages,294,All causes,1,Number,1990,2173032.0159399053,2859166.0483262134,1634962.000235306
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,3,Both,22,All ages,294,All causes,1,Number,1990,4147508.0516911983,5462708.086326171,3139019.664368637
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,1,Male,22,All ages,294,All causes,3,Rate,1990,9896.7887969414,13001.19080670377,7526.22119148151
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,2,Female,22,All ages,294,All causes,3,Rate,1990,10586.76917524442,13929.537514997408,7965.352180649039
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,3,Both,22,All ages,294,All causes,3,Rate,1990,10246.68194631654,13495.967127376978,7755.14736153513
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,11621.03278308695,15139.49469003011,8899.18836058371
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,12175.91624491338,15878.42245173882,9235.74705095582
1,All Population,3,YLDs (Years Lived with Disability),15,Myanmar,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,11910.58891198496,15473.430631804067,9082.42004562938
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,1,Male,22,All ages,294,All causes,1,Number,1992,454295.59582955664,601713.9596256455,341129.42587515374
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,2,Female,22,All ages,294,All causes,1,Number,1992,590189.3257725333,774287.8142211374,442390.7718378695
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,3,Both,22,All ages,294,All causes,1,Number,1992,1044484.92160209,1371931.412942688,783344.5169597366
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,1,Male,22,All ages,294,All causes,3,Rate,1992,8757.42271873221,11599.19565273742,6575.92680098966
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,2,Female,22,All ages,294,All causes,3,Rate,1992,10429.62999885835,13682.95742113038,7817.78297860408
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1992,9629.85147674071,12648.81423338173,7222.21182654396
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,1,Male,27,Age-standardized,294,All causes,3,Rate,1992,11214.56871180286,14670.788988940109,8480.89382096392
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,2,Female,27,Age-standardized,294,All causes,3,Rate,1992,12763.77525294496,16536.388798240183,9582.4855182707
1,All Population,3,YLDs (Years Lived with Disability),10,Cambodia,3,Both,27,Age-standardized,294,All causes,3,Rate,1992,12069.40343084847,15657.15224948232,9104.44257829442
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,1,Male,22,All ages,294,All causes,1,Number,1991,2608490.308953477,3403609.243420869,1954541.3731313515
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,2,Female,22,All ages,294,All causes,1,Number,1991,2984609.320245998,3899511.364331997,2267600.483677803
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,3,Both,22,All ages,294,All causes,1,Number,1991,5593099.629199478,7264383.265603937,4217477.328710245
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,1,Male,22,All ages,294,All causes,3,Rate,1991,7987.15364997144,10421.79451399694,5984.772958075299
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,2,Female,22,All ages,294,All causes,3,Rate,1991,9282.3488271981,12127.75973519019,7052.3999732352295
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,3,Both,22,All ages,294,All causes,3,Rate,1991,8629.70560515435,11208.36265062997,6507.230365283399
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,1,Male,27,Age-standardized,294,All causes,3,Rate,1991,10010.03775833989,12946.69335794624,7564.09593391587
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,2,Female,27,Age-standardized,294,All causes,3,Rate,1991,11290.884463638811,14567.017719226822,8615.17505804317
1,All Population,3,YLDs (Years Lived with Disability),16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,1991,10654.12544522766,13697.9195379445,8082.6695325991
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,22,All ages,294,All causes,1,Number,1990,128351.37562781732,164830.82306042567,97918.7018607714
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,22,All ages,294,All causes,1,Number,1990,147554.12232451324,192783.0522245305,111899.85400748126
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,3,Both,22,All ages,294,All causes,1,Number,1990,275905.4979523306,357338.62260161486,210143.14564632624
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,22,All ages,294,All causes,3,Rate,1990,8366.8480472771,10744.8357550389,6383.031700660199
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,22,All ages,294,All causes,3,Rate,1990,9751.96414529414,12741.17851468296,7395.54644054372
