location_name,year,CMNN,Injuries,NCD,cmnn_share_pct,ncd_share_pct,injuries_share_pct,cmnn_ncd_ratio
Lao PDR,2003,33704.529049650875,4338.917827130498,26610.17480697485,52.130921937384535,41.158057528678974,6.711020533936495,1.2666030679669382
Lao PDR,2004,31662.738572973827,4175.503187849678,26336.168403553034,50.92567583554707,42.35853357341958,6.715790591033342,1.2022530418169024
Lao PDR,2005,29849.67258010871,4039.027551318603,26170.072425495928,49.70077027767662,43.57410468336184,6.725125038961534,1.1406033615339928
Lao PDR,2006,28129.593093898147,3998.991718441584,26011.9838042638,48.38203987888935,44.73981666019588,6.878143460914776,1.0814089884711997
Lao PDR,2007,26528.13876615911,3842.3609951514727,25936.697190225583,47.11322921826847,46.062845594230886,6.823925187500647,1.0228032725830802
Lao PDR,2008,24863.721707085508,3817.95908144626,25848.4890546674,45.596266761282486,47.40217961725484,7.001553621462676,0.9619023245227529
Lao PDR,2009,23420.53468207671,3836.672236572794,25894.40541000222,44.06363919359737,48.71800548568434,7.218355320718298,0.9044631190114168
Lao PDR,2010,22306.94945535761,3780.7744743161247,25820.68751392465,42.97367003726449,49.742781171372165,7.28354879136335,0.8639177188185968
Lao PDR,2011,21207.33947353177,3807.929166980623,25778.66910279356,41.751713719668544,50.751468084773336,7.496818195558117,0.8226700683796586
Lao PDR,2012,20266.0996820095,3745.7699003767416,25705.900622445337,40.76228599656716,51.70364744142777,7.534066562005082,0.7883831801759155
Lao PDR,2013,19522.72899166094,3810.3890145209234,25916.36068395305,39.64047845966643,52.62260915899668,7.736912381336894,0.7532974721928865
Lao PDR,2014,18634.20593390008,3747.232393338096,25937.801594365377,38.564774537293,53.680069546724326,7.755155915982664,0.718418863144828
Lao PDR,2015,17929.56050093637,3752.953420828536,26140.92011111938,37.49116069040059,54.661319580572986,7.847519729026434,0.6858810028385267
Lao PDR,2016,17268.626184756147,3720.2903315686985,26283.229884857985,36.53023503143503,55.599823333176026,7.8699416353889315,0.6570207033308628
Lao PDR,2017,16774.437267616708,3690.790472804619,26221.399426951342,35.92985461871116,56.16469001486658,7.905455366422269,0.6397231892350989
Lao PDR,2018,16253.341560988632,3789.679830039837,26253.214342310755,35.10726369764905,56.707017161235584,8.185719141115356,0.6190991072203331
Lao PDR,2019,15885.055680861346,3737.414313747446,26354.552081599853,34.549988153933214,57.32113758458778,8.128874261479007,0.6027442861361294
Lao PDR,2020,15477.98149559334,3687.3628168683135,26563.83011076672,33.84706085516212,58.08945918182482,8.06347996301306,0.5826713027094643
Lao PDR,2021,15739.41916302236,3693.9323315117344,26393.15939205588,34.34566336934048,57.593648046592186,8.06068858406734,0.5963446410193617
Lao PDR,2022,15827.333885611968,3715.61998923702,26950.42396042473,34.04212518541521,57.9661560747645,7.991718739820283,0.5872758776950436
Lao PDR,2023,15339.240695759088,3748.1083848981466,27072.114767987445,33.230976741965506,58.64911008662491,8.11991317140959,0.5666066662031743
Malaysia,1990,7823.753017719106,3302.4079093906507,22998.6071248312,22.926904604335046,67.39564380283922,9.677451592825745,0.34018377614146617
Malaysia,1991,7609.831681162069,3334.9210160760194,22863.705925277427,22.508662007128972,67.62717632459831,9.864161668272722,0.3328345678531872
Malaysia,1992,7277.025260474295,3252.9128383519887,22683.01009679248,21.910205675249973,68.2956838495436,9.79411047520645,0.3208139144417747
Malaysia,1993,7037.433203712774,3288.731136574919,22551.004970746795,21.405228464577135,68.59168670332592,10.003084832096935,0.31206738736662715
Malaysia,1994,6804.649059367383,3274.1852848043545,22566.21928755684,20.844349456830933,69.1259985115299,10.029652031639147,0.3015413868250191
Malaysia,1995,6673.254828362915,3288.5057613316185,22588.617971752738,20.50131249861017,69.39586871197479,10.102818789415036,0.2954255473578719
Malaysia,1996,6392.793378948057,3390.496841212897,22456.555039058927,19.828858753966443,69.65466136236138,10.516479883672178,0.2846738232034701
Malaysia,1997,6178.104583715839,3281.446303559614,22314.906937923788,19.4436192041527,70.22907223369394,10.327308562153375,0.2768599753027094
Malaysia,1998,5973.890407177773,3262.3061928698494,22458.69296960768,18.84811869765017,70.85903524052547,10.292846061824372,0.2659945712451729
Malaysia,1999,5983.585443373192,3165.297498233013,22755.678361356942,18.754639459084068,71.32421645065372,9.921144090262214,0.2629491131116684
Malaysia,2000,5626.051820711523,3120.842038795971,22470.232979242584,18.022324250955275,71.98046474715956,9.99721100188517,0.25037799233807334
Malaysia,2001,5370.86488891786,3009.245036970535,22095.27090472192,17.62361861454809,72.50203378108017,9.874347604371742,0.24307757583411513
Malaysia,2002,5174.415893513929,2948.874544374068,21897.32223149124,17.23621016832807,72.9409571771542,9.822832654517722,0.23630359177308158
Malaysia,2003,5072.527612281041,2895.9536863178223,21743.345012380323,17.072419443993006,73.18077584596566,9.746804710041342,0.2332910418977771
Malaysia,2004,4958.555405602389,2854.787107521084,21358.93304300369,16.997492691518627,73.21654768380793,9.785959624673444,0.23215370335301502
Malaysia,2005,4880.92281276879,2763.244508168179,20953.09735257168,17.067796058447087,73.26958571664296,9.662618224909941,0.23294516942478338
Malaysia,2006,4811.195357687281,2715.090317997371,20556.76452344977,17.132025629593368,73.19989950409081,9.668074866315825,0.23404438729640525
Malaysia,2007,4812.985387685858,2684.28897095973,20299.760366362647,17.314743947690744,73.02851029681776,9.656745755491496,0.2370956750632943
Malaysia,2008,4861.132822367532,2657.0814895745084,20179.23441734993,17.550832460704395,72.85593201950398,9.593235519791614,0.24089778243459883
